"","X","loan_amount_000s","preapproval_name","preapproval","action_taken_name","loan_approved","action_taken","applicant_race_name_1","applicant_race_1","applicant_race_name_2","applicant_race_2","applicant_race_name_3","applicant_race_3","applicant_race_name_4","applicant_race_4","applicant_race_name_5","applicant_race_5","co_applicant","co_applicant_race_name_1","co_applicant_race_1","co_applicant_race_name_2","co_applicant_race_2","co_applicant_race_name_3","co_applicant_race_3","co_applicant_race_name_4","co_applicant_race_4","co_applicant_race_name_5","co_applicant_race_5","applicant_sex_name","applicant_sex","co_applicant_sex_name","co_applicant_sex","applicant_income_000s","denial_reason_name_1","denial_reason_1","denial_reason_name_2","denial_reason_2","denial_reason_name_3","denial_reason_3","population","minority_population","hud_median_family_income","tract_to_msamd_income","number_of_owner_occupied_units","number_of_1_to_4_family_units"
"87",36763,742,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,144,"",NA,"",NA,"",NA,2545,19.4500007629395,73700,121.919998168945,782,728
"88",15575,407,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,87,"Collateral",4,"",NA,"",NA,3994,85.3000030517578,97400,45.7999992370605,458,943
"89",56038,142,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,44,"Unverifiable information",6,"",NA,"",NA,4452,9.46000003814697,57000,148.509994506836,1580,1856
"90",19839,280,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,115,"",NA,"",NA,"",NA,5849,20.5200004577637,75200,91.620002746582,1508,2080
"91",136995,173,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,TRUE,"Asian",2,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,279,"",NA,"",NA,"",NA,38137,77.7699966430664,72500,129.330001831055,9771,11372
"92",109366,124,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,87,"",NA,"",NA,"",NA,4322,10.9200000762939,60500,114.279998779297,700,1254
"93",87755,455,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,109,"",NA,"",NA,"",NA,10264,68.4300003051758,63200,182.389999389648,2254,2689
"94",99749,140,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,22,"Debt-to-income ratio",1,"Unverifiable information",6,"",NA,6941,21.6100006103516,84000,101.790000915527,2070,2395
"95",121831,462,"Not applicable",3,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,125,"",NA,"",NA,"",NA,8735,6.63000011444092,94300,125.26000213623,2587,3249
"96",47576,299,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,71,"",NA,"",NA,"",NA,5940,70.2200012207031,51800,126.599998474121,1122,1705
"97",165420,200,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,137,"",NA,"",NA,"",NA,6244,23,50500,136.009994506836,2114,2441
"98",118023,69,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,42,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA
"99",141110,316,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,225,"",NA,"",NA,"",NA,53812,46.0699996948242,72500,208.770004272461,13975,15386
"100",67430,5,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,28,"Credit history",3,"Debt-to-income ratio",1,"",NA,2574,26.3400001525879,68200,45.5299987792969,478,1210
"101",22287,256,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,76,"",NA,"",NA,"",NA,3950,7.09000015258789,78700,204.369995117188,1370,1379
"102",139367,175,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,93,"",NA,"",NA,"",NA,4988,19.6100006103516,50000,174.630004882812,1476,2259
"103",165983,69,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,31,"",NA,"",NA,"",NA,3072,49.0200004577637,79600,87.0599975585938,873,1045
"104",140291,284,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,70,"",NA,"",NA,"",NA,4988,19.6100006103516,50000,174.630004882812,1476,2259
"105",120468,118,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,21,"Debt-to-income ratio",1,"",NA,"",NA,26002,45.7299995422363,58400,184.639999389648,6602,8267
"106",124458,149,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Asian",2,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,85,"",NA,"",NA,"",NA,4758,30.7900009155273,77500,256.549987792969,1291,54
"107",69774,144,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,76,"",NA,"",NA,"",NA,6781,15.6000003814697,84100,139.449996948242,2217,2258
"108",107783,100,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,69,"Collateral",4,"",NA,"",NA,3109,17.6599998474121,67900,161.190002441406,848,787
"109",154414,49,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,37,"",NA,"",NA,"",NA,13698,34.6800003051758,68100,139.100006103516,4073,5132
"110",158650,158,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,79,"",NA,"",NA,"",NA,3310,6.03999996185303,67900,119,1203,1238
"111",102112,136,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,53,"",NA,"",NA,"",NA,8707,50.75,72500,131.490005493164,2489,2785
"112",151553,66,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,TRUE,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,48,"Credit history",3,"Other",9,"",NA,6891,8.15999984741211,60300,103.5,1783,2896
"113",21929,100,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,50,"Credit history",3,"",NA,"",NA,2521,1.23000001907349,74700,112.730003356934,904,1215
"114",114136,136,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,79,"",NA,"",NA,"",NA,5173,5.71999979019165,65600,165.539993286133,1474,1602
"115",2161,170,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,46,"",NA,"",NA,"",NA,2288,1.62000000476837,62500,152.699996948242,911,1229
"116",150546,240,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,109,"",NA,"",NA,"",NA,5176,4.78999996185303,83100,127.01000213623,1671,1993
"117",113529,312,"Preapproval was requested",1,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,98,"Collateral",4,"",NA,"",NA,7198,73.0800018310547,86600,102.089996337891,690,1492
"118",93619,99,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,82,"",NA,"",NA,"",NA,2653,5.01000022888184,70800,125.430000305176,923,1098
"119",141155,99,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,28,"",NA,"",NA,"",NA,5377,8.4399995803833,75000,120.809997558594,1555,1726
"120",142587,979,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,347,"",NA,"",NA,"",NA,5453,6.40000009536743,64300,163.789993286133,1660,2798
"121",123110,267,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,100,"",NA,"",NA,"",NA,3587,23.3099994659424,83900,107.930000305176,388,658
"122",147637,108,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,56,"",NA,"",NA,"",NA,5750,4.09999990463257,62100,122.779998779297,1720,2176
"123",52979,225,"Preapproval was requested",1,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,44,"",NA,"",NA,"",NA,3762,4.55000019073486,79600,138.830001831055,1367,1571
"124",133761,488,"Preapproval was not requested",2,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,212,"",NA,"",NA,"",NA,5974,9.53999996185303,64300,158.089996337891,2225,2199
"125",67865,56,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,25,"",NA,"",NA,"",NA,6328,5.53000020980835,47800,123.379997253418,1794,2818
"126",33195,459,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,193,"",NA,"",NA,"",NA,13466,10.3699998855591,64300,139.009994506836,3567,4547
"127",10721,339,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,77,"",NA,"",NA,"",NA,2471,6.59999990463257,69200,132.929992675781,533,613
"128",79747,123,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,101,"Credit application incomplete",7,"",NA,"",NA,9562,20.6900005340576,70800,93.7699966430664,2649,3334
"129",126893,71,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,29,"",NA,"",NA,"",NA,2654,39.8300018310547,63200,34.3600006103516,349,1072
"130",83083,79,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,37,"",NA,"",NA,"",NA,4800,74.0800018310547,45300,110.970001220703,931,1558
"131",105591,52,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,23,"",NA,"",NA,"",NA,6701,9.14999961853027,64400,69.4000015258789,1939,2746
"132",45099,290,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"Native Hawaiian or Other Pacific Islander",4,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,122,"",NA,"",NA,"",NA,4157,18.4500007629395,66600,154.559997558594,1095,1419
"133",101642,73,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,55,"",NA,"",NA,"",NA,2707,2.66000008583069,57500,84.3600006103516,852,1228
"134",136019,166,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,53,"",NA,"",NA,"",NA,7855,12.0799999237061,63900,80.9100036621094,1470,1896
"135",155318,234,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,98,"",NA,"",NA,"",NA,5726,5.05000019073486,57600,151.059997558594,1910,2212
"136",50380,703,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,403,"",NA,"",NA,"",NA,1752,6.84999990463257,67900,281.299987792969,682,889
"137",132309,41,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,52,"Credit history",3,"",NA,"",NA,4312,1.83000004291534,72200,96.5899963378906,1411,1808
"138",98712,289,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,115,"",NA,"",NA,"",NA,9131,45.5900001525879,77500,139.029998779297,2760,3079
"139",138378,334,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,TRUE,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,190,"",NA,"",NA,"",NA,8208,16.7299995422363,73400,146.389999389648,2395,2704
"140",74519,5,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,22,"",NA,"",NA,"",NA,2433,99.3399963378906,77500,38.6199989318848,268,888
"141",19523,656,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,356,"Credit history",3,"",NA,"",NA,7482,18.1800003051758,61800,176.419998168945,2380,2520
"142",69847,240,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,73,"",NA,"",NA,"",NA,5420,3.33999991416931,47800,139.970001220703,1609,2232
"143",34881,218,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,104,"",NA,"",NA,"",NA,5525,46.8400001525879,67600,81.1500015258789,768,1693
"144",75800,116,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,37,"",NA,"",NA,"",NA,3800,43.7400016784668,67900,111.309997558594,607,772
"145",46763,218,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,183,"",NA,"",NA,"",NA,3710,18.6800003051758,84100,158.839996337891,1194,1286
"146",47412,2100,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,513,"Credit application incomplete",7,"Collateral",4,"Insufficient cash (downpayment, closing costs)",5,2702,32.8600006103516,73700,127.650001525879,274,669
"147",116344,227,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,15,"Debt-to-income ratio",1,"",NA,"",NA,26002,45.7299995422363,58400,184.639999389648,6602,8267
"148",159036,150,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,58,"",NA,"",NA,"",NA,4204,22.5699996948242,67900,124.019996643066,1536,1834
"149",98742,17,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,103,"",NA,"",NA,"",NA,5680,15.039999961853,94300,123.400001525879,1763,1914
"150",28919,238,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,209,"",NA,"",NA,"",NA,3995,21.1299991607666,64300,153.869995117188,1182,1523
"151",138669,294,"Not applicable",3,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,120,"",NA,"",NA,"",NA,5669,41.5800018310547,78700,137.729995727539,1466,1989
"152",91080,300,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,74,"",NA,"",NA,"",NA,8112,19.4599990844727,75200,109.629997253418,1981,2662
"153",16613,326,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,156,"Credit application incomplete",7,"",NA,"",NA,3545,31.6200008392334,73400,118.800003051758,700,1654
"154",31899,170,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,44,"Credit history",3,"",NA,"",NA,4181,20.8299999237061,52500,94.8899993896484,1695,2357
"155",150554,231,"Preapproval was not requested",2,"Loan originated",TRUE,1,"American Indian or Alaska Native",1,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,47,"",NA,"",NA,"",NA,12449,40.5699996948242,58400,105.860000610352,3312,4495
"156",22609,175,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,66,"",NA,"",NA,"",NA,7818,5.96000003814697,74300,119.089996337891,2410,2688
"157",4075,165,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,110,"Credit application incomplete",7,"",NA,"",NA,1953,19.7099990844727,62600,80.6699981689453,677,1881
"158",101492,203,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,51,"",NA,"",NA,"",NA,7682,17.5599994659424,57800,137.320007324219,2434,2885
"159",107299,30,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,71,"",NA,"",NA,"",NA,6275,5.53000020980835,69200,109.349998474121,1302,1474
"160",128396,20,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,127,"Credit history",3,"",NA,"",NA,7239,17.8199996948242,70800,174.5,2346,2504
"161",81356,120,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"White",5,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,66,"",NA,"",NA,"",NA,3297,17.9599990844727,72400,95.4599990844727,524,744
"162",139572,278,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,119,"",NA,"",NA,"",NA,4291,40.1100006103516,107600,98.2799987792969,1122,1402
"163",136357,233,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,71,"",NA,"",NA,"",NA,8051,29.6599998474121,63200,114.419998168945,1908,3496
"164",121380,85,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,36,"",NA,"",NA,"",NA,2954,10.3900003433228,62600,82.4800033569336,826,1368
"165",13156,34,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Female",2,32,"Credit history",3,"Collateral",4,"",NA,3179,5.03000020980835,74300,89.2099990844727,1093,1399
"166",129038,191,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,69,"",NA,"",NA,"",NA,6046,65.1800003051758,63200,109.639999389648,1140,1938
"167",151750,622,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,202,"Credit history",3,"",NA,"",NA,12365,6.73999977111816,75000,168.570007324219,2731,2813
"168",135027,118,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,27,"",NA,"",NA,"",NA,5673,92.0899963378906,50000,56.939998626709,606,1322
"169",131734,227,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,75,"",NA,"",NA,"",NA,7981,10.9799995422363,69200,115.720001220703,1599,1982
